dsp_item_id	college	award_total	award_range	fiscal_year
10094081	Medicine	1000.00	1	2013
10092272	Medicine	241305.00	3	2013
10093420	Medicine	490.00	1	2013
10093195	Medicine	20000.00	2	2013
10093815	Medicine	359380.00	3	2013
10094219	Medicine	235890.00	3	2013
10095225	Medicine	497515.00	3	2013
10092425	Medicine	131868.00	3	2013
10096872	Medicine	200000.00	3	2013
10095786	Medicine	400.00	1	2013
10094201	Medicine	61496.00	2	2013
10094251	Medicine	325009.00	3	2013
10096354	Medicine	270830.00	3	2013
10095405	Medicine	353430.00	3	2013
10089643	Medicine	5600.00	1	2013
10095356	Medicine	1600.00	1	2013
10094144	Medicine	315425.00	3	2013
10094858	Medicine	17568.00	2	2013
10094866	Medicine	11155.00	2	2013
10095069	Medicine	172820.00	3	2013
10095071	Medicine	224422.00	3	2013
10094242	Medicine	150820.00	3	2013
10094289	Medicine	94700.00	2	2013
10094498	Medicine	50000.00	2	2013
10093932	Medicine	115519.00	3	2013
10093949	Medicine	25000.00	2	2013
10092476	Medicine	116596.00	3	2013
10093242	Medicine	27532.00	2	2013
10093429	Medicine	32735.00	2	2013
10093603	Medicine	482701.00	3	2013
10092981	Medicine	717665.00	3	2013
10093058	Medicine	73426.00	2	2013
10092999	Medicine	25000.00	2	2013
10092678	Medicine	18750.00	2	2013
10092528	Medicine	396651.00	3	2013
10092529	Medicine	49800.00	2	2013
10092779	Medicine	410277.00	3	2013
10091896	Medicine	160727.00	3	2013
10091877	Medicine	770129.00	3	2013
10094964	Medicine	61696.00	2	2013
10097954	Education	147630.00	3	2014
10098844	Education	4500.00	1	2014
10097193	Education	21648.00	2	2014
10097232	Education	161517.00	3	2014
10097616	Education	81952.00	2	2014
10098994	Education	417418.00	3	2014
10099661	Education	145420.00	3	2014
10096500	Education	2000.00	1	2014
10096849	Education	45000.00	2	2014
10096975	Education	27781.00	2	2014
10097329	Education	21648.00	2	2014
10095293	Education	29940.00	2	2014
10095398	Education	246068.00	3	2014
10096066	Education	298932.00	3	2014
10099609	Education	185545.00	3	2014
10100665	Education	364216.00	3	2014
10100687	Education	41072.00	2	2014
10099777	Education	27429.00	2	2014
10097554	Education	20000.00	2	2014
10097085	Education	116499.00	3	2014
10097282	Education	22680.00	2	2014
10098091	Education	83365.00	2	2014
10098235	Education	9680.00	1	2014
10098968	Education	68100.00	2	2014
10099678	Education	25000.00	2	2014
10099690	Education	25000.00	2	2014
10099692	Education	25000.00	2	2014
10099693	Education	42300.00	2	2014
10099694	Education	25000.00	2	2014
10090695	Education	134172.00	3	2014
10099874	Education	34186.00	2	2014
10100046	Education	27679.00	2	2014
10100047	Education	21000.00	2	2014
10099637	Education	11903.00	2	2014
10100417	Education	20000.00	2	2014
10100938	Education	200000.00	3	2014
10100939	Education	111486.00	3	2014
10100940	Education	117686.00	3	2014
10100942	Education	22500.00	2	2014
10100651	Education	3104223.00	4	2014
10100169	Education	75000.00	2	2014
10091266	Education	236637.00	3	2014
10097131	Education	75000.00	2	2014
10099445	Education	1935332.00	4	2014
10100461	Education	648083.00	3	2014
10100257	Education	395265.00	3	2014
10097776	Education	988629.00	3	2014
10097820	Education	80000.00	2	2014
10097274	Engineering	70710.00	2	2014
10098200	Engineering	50000.00	2	2014
10098201	Engineering	50000.00	2	2014
10098202	Engineering	50000.00	2	2014
10100746	Engineering	62310.00	2	2014
10100778	Engineering	55930.00	2	2014
10100825	Engineering	50000.00	2	2014
10100962	Engineering	399985.00	3	2014
10100427	Engineering	31830.00	2	2014
10100431	Engineering	50000.00	2	2014
10100452	Engineering	124882.00	3	2014
10099924	Engineering	33000.00	2	2014
10099932	Engineering	65954.00	2	2014
10099841	Engineering	75000.00	2	2014
10099846	Engineering	100000.00	3	2014
10099881	Engineering	24760.00	2	2014
10100187	Engineering	169182.00	3	2014
10097852	Engineering	10000.00	2	2014
10097913	Engineering	50000.00	2	2014
10098119	Engineering	62640.00	2	2014
10098166	Engineering	874977.00	3	2014
10098174	Engineering	5000.00	1	2014
10098342	Engineering	100000.00	3	2014
10098343	Engineering	100000.00	3	2014
10098294	Engineering	171578.00	3	2014
10098400	Engineering	34782.00	2	2014
10098430	Engineering	42106.00	2	2014
10098526	Engineering	60000.00	2	2014
10098540	Engineering	80679.00	2	2014
10098617	Engineering	8500.00	1	2014
10098621	Engineering	15000.00	2	2014
10098874	Engineering	60492.00	2	2014
10098888	Engineering	204000.00	3	2014
10098967	Engineering	118405.00	3	2014
10099021	Engineering	400000.00	3	2014
10099024	Engineering	54968.00	2	2014
10099057	Engineering	120000.00	3	2014
10099204	Engineering	20053.00	2	2014
10099211	Engineering	67612.00	2	2014
10099272	Engineering	50000.00	2	2014
10099362	Engineering	57317.00	2	2014
10099684	Engineering	31115.00	2	2014
10099705	Engineering	15000.00	2	2014
10097256	Engineering	8393.00	1	2014
10097103	Engineering	400005.00	3	2014
10097106	Engineering	28281.00	2	2014
10096902	Engineering	138685.00	3	2014
10097401	Engineering	3462000.00	4	2014
10097668	Engineering	5000.00	1	2014
10097703	Engineering	211895.00	3	2014
10097761	Engineering	185806.00	3	2014
10097270	Engineering	399989.00	3	2014
10097831	Engineering	37000.00	2	2014
10086718	Engineering	48797.00	2	2014
10093601	Engineering	12172.00	2	2014
10095277	Engineering	150000.00	3	2014
10095663	Engineering	1414100.00	4	2014
10095720	Engineering	6250.00	1	2014
10095733	Engineering	99907.00	2	2014
10095363	Engineering	55300.00	2	2014
10096263	Engineering	91369.00	2	2014
10096285	Engineering	35000.00	2	2014
10096357	Engineering	230001.00	3	2014
10096451	Engineering	200521.00	3	2014
10096492	Engineering	15000.00	2	2014
10096099	Engineering	98965.00	2	2014
10098780	Engineering	66667.00	2	2014
10098405	Engineering	1500000.00	4	2014
10098542	Engineering	369950.00	3	2014
10098705	Engineering	369950.00	3	2014
10099404	Engineering	28970.00	2	2014
10099347	Engineering	7000.00	1	2014
10096653	Engineering	29943.00	2	2014
10094694	Engineering	104540.00	3	2014
10097741	Engineering	24050.00	2	2014
10097475	Engineering	118353.00	3	2014
10097486	Engineering	4000.00	1	2014
10096861	Engineering	0.00	1	2014
10097041	Engineering	35625.00	2	2014
10097262	Engineering	4622.00	1	2014
10099959	Engineering	332955.00	3	2014
10099968	Engineering	516408.00	3	2014
10100357	Engineering	87675.00	2	2014
10100555	Engineering	75500.00	2	2014
10097000	Engineering	26000.00	2	2014
10097501	Engineering	233060.00	3	2014
10097659	Engineering	132495.00	3	2014
10097823	Engineering	26323.00	2	2014
10094298	Engineering	75500.00	2	2014
10099761	Engineering	51240.00	2	2014
10098936	Engineering	10922.00	2	2014
10097516	Engineering	223972.00	3	2014
10096954	Engineering	50000.00	2	2014
10097325	Engineering	210000.00	3	2014
10096542	Engineering	34429.00	2	2014
10096058	Engineering	112730.00	3	2014
10094695	Other Administrative Units	37912.00	2	2013
10100487	Medicine	75000.00	2	2014
10098796	Engineering	30000.00	2	2014
10099125	Engineering	64129.00	2	2014
10100364	Medicine	0.00	1	2014
10100261	Medicine	126384.00	3	2014
10098260	Engineering	41285.00	2	2014
10097937	Engineering	900850.00	3	2014
10100298	Medicine	7176.00	1	2014
10100322	Medicine	124203.00	3	2014
10098229	Engineering	193600.00	3	2014
10098232	Engineering	1308069.00	4	2014
10100553	Medicine	127440.00	3	2014
10100646	Medicine	106432.00	3	2014
10100520	Medicine	2500.00	1	2014
10100535	Medicine	70465.00	2	2014
10100537	Medicine	0.00	1	2014
10100721	Medicine	0.00	1	2014
10099852	Engineering	80000.00	2	2014
10099845	Engineering	107496.00	3	2014
10100572	Medicine	0.00	1	2014
10100573	Medicine	0.00	1	2014
10099907	Engineering	55000.00	2	2014
10099908	Engineering	153500.00	3	2014
10100945	Medicine	21815.00	2	2014
10098390	Medicine	261612.00	3	2014
10098410	Medicine	445800.00	3	2014
10098181	Medicine	208627.00	3	2014
10100049	Engineering	159335.00	3	2014
10100063	Engineering	618221.00	3	2014
10098333	Medicine	563.00	1	2014
10098351	Medicine	60000.00	2	2014
10098561	Medicine	39428.00	2	2014
10098516	Medicine	77000.00	2	2014
10100137	Engineering	40000.00	2	2014
10100163	Engineering	100000.00	3	2014
10098533	Medicine	369950.00	3	2014
10098534	Medicine	85663.00	2	2014
10100165	Engineering	84999.00	2	2014
10100184	Engineering	54000.00	2	2014
10098488	Medicine	74375.00	2	2014
10098437	Medicine	1442717.00	4	2014
10100579	Engineering	150766.00	3	2014
10100614	Engineering	45000.00	2	2014
10098653	Medicine	376746.00	3	2014
10098569	Medicine	188750.00	3	2014
10100632	Engineering	35000.00	2	2014
10100485	Engineering	21501.00	2	2014
10098555	Medicine	122700.00	3	2014
10098661	Medicine	369950.00	3	2014
10098663	Medicine	285768.00	3	2014
10098689	Medicine	23019.00	2	2014
10100381	Engineering	99606.00	2	2014
10100832	Engineering	20000.00	2	2014
10098694	Medicine	369950.00	3	2014
10098700	Medicine	110367.00	3	2014
10098701	Medicine	243924.00	3	2014
10098724	Medicine	57206.00	2	2014
10098238	Engineering	165000.00	3	2014
10098257	Engineering	88840.00	2	2014
10098741	Medicine	94267.00	2	2014
10098753	Medicine	45300.00	2	2014
10098017	Engineering	5500.00	1	2014
10097855	Engineering	127291.00	3	2014
10098769	Medicine	28797.00	2	2014
10098736	Medicine	127700.00	3	2014
10097894	Engineering	60000.00	2	2014
10098276	Engineering	500000.00	3	2014
10098737	Medicine	62264.00	2	2014
10098823	Medicine	28874.00	2	2014
10098851	Medicine	60000.00	2	2014
10098855	Medicine	42131.00	2	2014
10098811	Medicine	63300.00	2	2014
10098827	Medicine	6040.00	1	2014
10098836	Medicine	61000.00	2	2014
10098837	Medicine	79000.00	2	2014
10098838	Medicine	16000.00	2	2014
10098942	Medicine	28500.00	2	2014
10098353	Engineering	528332.00	3	2014
10098368	Engineering	29956.00	2	2014
10098924	Medicine	199561.00	3	2014
10098925	Medicine	258412.00	3	2014
10098377	Engineering	175000.00	3	2014
10098719	Engineering	52000.00	2	2014
10098877	Medicine	65600.00	2	2014
10098890	Medicine	369950.00	3	2014
10099038	Medicine	577473.00	3	2014
10099009	Medicine	11600.00	2	2014
10098776	Engineering	49511.00	2	2014
10098647	Engineering	117907.00	3	2014
10099035	Medicine	50048.00	2	2014
10098959	Medicine	35000.00	2	2014
10098932	Medicine	30000.00	2	2014
10098982	Medicine	0.00	1	2014
10098983	Medicine	5201.00	1	2014
10098988	Medicine	149900.00	3	2014
10098669	Engineering	100000.00	3	2014
10098683	Engineering	95000.00	2	2014
10098978	Medicine	29250.00	2	2014
10098980	Medicine	33000.00	2	2014
10098330	Engineering	1350.00	1	2014
10098331	Engineering	116000.00	3	2014
10099004	Medicine	11520.00	2	2014
10099648	Medicine	14553.00	2	2014
10099017	Engineering	60000.00	2	2014
10098839	Engineering	35000.00	2	2014
10099649	Medicine	14889.00	2	2014
10099652	Medicine	19773.00	2	2014
10098872	Engineering	33000.00	2	2014
10099226	Engineering	90000.00	2	2014
10082585	Medicine	257373.00	3	2011
10100227	Business Administration	30000.00	2	2014
10099658	Medicine	8232.00	1	2014
10099566	Medicine	438504.00	3	2014
10100236	Business Administration	30000.00	2	2014
10097539	Business Administration	74928.00	2	2014
10099691	Medicine	50000.00	2	2014
10099615	Medicine	0.00	1	2014
10099603	Business Administration	93800.00	2	2014
10099688	Business Administration	102188.00	3	2014
10099622	Medicine	28040.00	2	2014
10099740	Medicine	75826.00	2	2014
10099775	Engineering	93958.00	2	2014
10099816	Engineering	115565.00	3	2014
10099892	Business Administration	2500.00	1	2014
10098312	Business Administration	7000.00	1	2014
10099742	Medicine	962145.00	3	2014
10099745	Medicine	70000.00	2	2014
10099744	Engineering	75000.00	2	2014
10099537	Engineering	500001.00	3	2014
10099288	Business Administration	20000.00	2	2014
10099696	Dentistry	25000.00	2	2014
10099755	Medicine	500000.00	3	2014
10099709	Medicine	0.00	1	2014
10099003	Dentistry	30000.00	2	2014
10100448	Dentistry	51050.00	2	2014
10099711	Medicine	3400.00	1	2014
10099517	Medicine	118000.00	3	2014
10100914	Dentistry	23123.00	2	2014
10100607	Dentistry	14392.00	2	2014
10099523	Medicine	369950.00	3	2014
10099589	Medicine	103500.00	3	2014
10101022	Dentistry	25000.00	2	2014
10099314	Dentistry	0.00	1	2014
10098816	Engineering	39960.00	2	2014
10098818	Engineering	120000.00	3	2014
10099556	Medicine	224820.00	3	2014
10099560	Medicine	369950.00	3	2014
10099627	Dentistry	352688.00	3	2014
10100185	Dentistry	50000.00	2	2014
10098952	Engineering	59246.00	2	2014
10099085	Engineering	42091.00	2	2014
10099572	Medicine	328425.00	3	2014
10099382	Medicine	245938.00	3	2014
10099923	Dentistry	11369.00	2	2014
10099942	Dentistry	85295.00	2	2014
10099389	Medicine	422681.00	3	2014
10099392	Medicine	576168.00	3	2014
10099943	Dentistry	256187.00	3	2014
10098794	Dentistry	30000.00	2	2014
10099471	Medicine	0.00	1	2014
10099493	Medicine	406000.00	3	2014
10098905	Dentistry	373725.00	3	2014
10093529	Dentistry	246675.00	3	2014
10099259	Medicine	371250.00	3	2014
10099263	Medicine	77000.00	2	2014
10098985	Engineering	656147.00	3	2014
10098996	Engineering	73602.00	2	2014
10096561	Dentistry	48500.00	2	2014
10096751	Dentistry	15225.00	2	2014
10099267	Medicine	859950.00	3	2014
10099282	Medicine	567732.00	3	2014
10099002	Engineering	46620.00	2	2014
10096062	Engineering	36811.00	2	2014
10096761	Dentistry	28513.00	2	2014
10097206	Dentistry	30000.00	2	2014
10099252	Medicine	50188.00	2	2014
10099278	Medicine	23665.00	2	2014
10099309	Medicine	50000.00	2	2014
10099345	Medicine	1017106.00	4	2014
10097543	Dentistry	294600.00	3	2014
10097611	Dentistry	248999.00	3	2014
10095365	Engineering	37000.00	2	2014
10096329	Engineering	25708.00	2	2014
10099352	Medicine	512179.00	3	2014
10099357	Medicine	76700.00	2	2014
10097696	Dentistry	84115.00	2	2014
10096908	Dentistry	10031.00	2	2014
10099301	Medicine	25000.00	2	2014
10099324	Medicine	28400.00	2	2014
10096343	Engineering	71000.00	2	2014
10096850	Engineering	40101.00	2	2014
10100084	Dentistry	15000.00	2	2014
10099953	Dentistry	7391.00	1	2014
10099325	Medicine	68700.00	2	2014
10099330	Medicine	47260.00	2	2014
10096125	Engineering	242863.00	3	2014
10094386	Engineering	315081.00	3	2014
10098498	Dentistry	25000.00	2	2014
10095728	Dentistry	434095.00	3	2014
10099178	Medicine	369950.00	3	2014
10099236	Medicine	309550.00	3	2014
10095842	Dentistry	448984.00	3	2014
10095965	Dentistry	52084.00	2	2014
10099104	Medicine	96208.00	2	2014
10099105	Medicine	110992.00	3	2014
10099106	Medicine	218303.00	3	2014
10099077	Medicine	5000.00	1	2014
10096444	Dentistry	43885.00	2	2014
10097243	Dentistry	241629.00	3	2014
10099102	Medicine	75000.00	2	2014
10099223	Medicine	52015.00	2	2014
10101079	Dentistry	500250.00	3	2014
10100652	Dentistry	3694.00	1	2014
10099401	Medicine	20000.00	2	2014
10099778	Medicine	1502100.00	4	2014
10097253	Dentistry	24500.00	2	2014
10097380	Dentistry	15000.00	2	2014
10099797	Medicine	74544.00	2	2014
10098901	Medicine	179788.00	3	2014
10095207	Engineering	226181.00	3	2014
10093656	Engineering	639180.00	3	2014
10098887	Medicine	145917.00	3	2014
10098926	Medicine	26070.00	2	2014
10090684	Engineering	37000.00	2	2014
10095750	Engineering	25481.00	2	2014
10098935	Medicine	30000.00	2	2014
10098659	Medicine	80000.00	2	2014
10098164	Dentistry	42925.00	2	2014
10098234	Dentistry	4560.00	1	2014
10098787	Dentistry	14500.00	2	2014
10098920	Dentistry	10000.00	2	2014
10098817	Dentistry	29553.00	2	2014
10097746	Dentistry	48350.00	2	2014
10100585	Medicine	45600.00	2	2014
10100586	Medicine	27500.00	2	2014
10100972	Dentistry	5000.00	1	2014
10097752	Education	17100.00	2	2014
10100590	Medicine	60600.00	2	2014
10099869	Medicine	45094.00	2	2014
10099276	Education	100000.00	3	2014
10099293	Education	81952.00	2	2014
10100057	Medicine	1.00	1	2014
10100203	Medicine	568142.00	3	2014
10097283	Education	18576.00	2	2014
10097301	Education	15836.00	2	2014
10095827	Engineering	10877.00	2	2014
10095317	Engineering	10300.00	2	2014
10100195	Medicine	327010.00	3	2014
10097026	Medicine	98150.00	2	2014
10096197	Education	150000.00	3	2014
10096231	Education	3100.00	1	2014
10095350	Engineering	394746.00	3	2014
10095358	Engineering	41665.00	2	2014
10097328	Medicine	23200.00	2	2014
10097307	Medicine	37616.00	2	2014
10096243	Education	142841.00	3	2014
10097361	Other Administrative Units	9000.00	1	2014
10097239	Other Administrative Units	555592.00	3	2014
10098218	Other Administrative Units	664819.00	3	2014
10097453	Medicine	90315.00	2	2014
10097693	Medicine	39250.00	2	2014
10099410	Other Administrative Units	25000.00	2	2014
10096943	Other Administrative Units	274629.00	3	2014
10097627	Medicine	22775.00	2	2014
10097827	Medicine	65000.00	2	2014
10096971	Other Administrative Units	37140.00	2	2014
10097926	Other Administrative Units	78146.00	2	2014
10097828	Medicine	76140.00	2	2014
10098116	Medicine	88221.00	2	2014
10097365	Engineering	304585.00	3	2014
10097156	Engineering	72802.00	2	2014
10100031	Other Administrative Units	9720.00	1	2014
10100854	Other Administrative Units	46193.00	2	2014
10097905	Medicine	5000.00	1	2014
10093861	Medicine	5000.00	1	2014
10097233	Engineering	166566.00	3	2014
10097234	Engineering	15000.00	2	2014
10100088	Other Administrative Units	500.00	1	2014
10099770	Other Administrative Units	30588.00	2	2014
10095871	Medicine	1.00	1	2014
10094873	Medicine	30000.00	2	2014
10098889	Other Administrative Units	42359.00	2	2014
10097951	Other Administrative Units	8460.00	1	2014
10096589	Medicine	20744.00	2	2014
10096558	Medicine	23051.00	2	2014
10098420	Other Administrative Units	30000.00	2	2014
10098720	Other Administrative Units	196534.00	3	2014
10096559	Medicine	173615.00	3	2014
10096846	Medicine	1184254.00	4	2014
10097237	Engineering	5000.00	1	2014
10097246	Engineering	508405.00	3	2014
10099518	Other Administrative Units	5000.00	1	2014
10099393	Other Administrative Units	49982.00	2	2014
10096961	Medicine	36125.00	2	2014
10096215	Medicine	100972.00	3	2014
10096926	Engineering	35000.00	2	2014
10096927	Engineering	27888.00	2	2014
10100430	Other Administrative Units	500000.00	3	2014
10098308	Other Administrative Units	5000.00	1	2014
10096216	Medicine	75900.00	2	2014
10096217	Medicine	22800.00	2	2014
10097122	Other Administrative Units	300000.00	3	2014
10097564	Other Administrative Units	30000.00	2	2014
10096242	Medicine	53155.00	2	2014
10096374	Medicine	8800.00	1	2014
10096270	Medicine	374899.00	3	2014
10096237	Medicine	127930.00	3	2014
10100643	Other Administrative Units	20000.00	2	2014
10096470	Other Administrative Units	100625.00	3	2014
10096968	Medicine	475200.00	3	2014
